article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_8,citations_year_7,author_total_citations
https://openalex.org/W3041799169,An optimality‐based model explains seasonal variation in C3 plant photosynthetic capacity,2020-07-12,2020,article,Collaborator,Chongya Jiang,38,60,first,True,4,Global Change Biology,Wiley,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Cmax', 'Growing season', 'Photosynthetic capacity', 'Atmospheric sciences', 'Plant functional type']","['Cmax', 'Growing season', 'Photosynthetic capacity', 'Atmospheric sciences', 'Plant functional type', 'Environmental science', 'Mathematics', 'Photosynthesis', 'Ecosystem', 'Biology', 'Agronomy', 'Ecology', 'Botany', 'Physics']",[],59,89.0,100.0,0.95630241,139,2.0,11.0,15.0,13.0,6.0,11.0,1.0,,,4792
https://openalex.org/W3095512360,Interannual variability of ecosystem iso/anisohydry is regulated by environmental dryness,2020-10-29,2020,article,Target_author,Kaiyu,69,156,middle,True,12,New Phytologist,Wiley,True,bronze,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Dryness', 'Ecosystem', 'Environmental science', 'Ecology', 'Environmental resource management']","['Dryness', 'Ecosystem', 'Environmental science', 'Ecology', 'Environmental resource management', 'Biology']",['Clean water and sanitation'],59,89.0,100.0,0.94062178,80,2.0,12.0,9.0,18.0,9.0,8.0,1.0,,,10366
https://openalex.org/W4390781505,Elevated tropospheric ozone and crop production: potential negative effects and plant defense mechanisms,2024-01-09,2024,review,Target_author,Vara Prasad,93,358,last,True,7,Frontiers in Plant Science,Frontiers Media,True,gold,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Ozone', 'Tropospheric ozone', 'Environmental science', 'Crop', 'Crop production']","['Ozone', 'Tropospheric ozone', 'Environmental science', 'Crop', 'Crop production', 'Production (economics)', 'Agronomy', 'Biology', 'Chemistry', 'Agriculture', 'Ecology']",[],59,99.0,100.0,0.99843658,176,,,,,11.0,31.0,17.0,,,13316
https://openalex.org/W4385898618,"Maize and heat stress: Physiological, genetic, and molecular insights",2023-08-16,2023,review,Target_author,Vara Prasad,93,358,middle,True,8,The Plant Genome,Crop Science Society of America,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Quantitative trait locus', 'Molecular breeding', 'Heat shock protein', 'Genetic diversity']","['Biology', 'Quantitative trait locus', 'Molecular breeding', 'Heat shock protein', 'Genetic diversity', 'Crop', 'Candidate gene', 'Agronomy', 'Biotechnology', 'Gene', 'Genetics']",[],58,94.0,100.0,0.99768014,132,,,,9.0,25.0,22.0,2.0,,,13316
https://openalex.org/W4385898618,"Maize and heat stress: Physiological, genetic, and molecular insights",2023-08-16,2023,review,Collaborator,Ivica Djalović,25,51,first,True,8,The Plant Genome,Crop Science Society of America,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Quantitative trait locus', 'Molecular breeding', 'Heat shock protein', 'Genetic diversity']","['Biology', 'Quantitative trait locus', 'Molecular breeding', 'Heat shock protein', 'Genetic diversity', 'Crop', 'Candidate gene', 'Agronomy', 'Biotechnology', 'Gene', 'Genetics']",[],58,94.0,100.0,0.99768014,132,,,,9.0,25.0,22.0,2.0,,,1640
https://openalex.org/W2979906596,Competitor and substrate sizes and diffusion together define enzymatic depolymerization and microbial substrate uptake rates,2019-10-10,2019,article,Collaborator,Jinyun Tang,42,69,first,True,2,Soil Biology and Biochemistry,Elsevier BV,True,green,Pharmaceutical and Antibiotic Environmental Impacts,Pollution,Environmental Science,Physical Sciences,"['Kinetics', 'Chemistry', 'Enzyme kinetics', 'Michaelis–Menten kinetics', 'Depolymerization']","['Kinetics', 'Chemistry', 'Enzyme kinetics', 'Michaelis–Menten kinetics', 'Depolymerization', 'Monomer', 'Substrate (aquarium)', 'Polymer', 'Enzyme', 'Biochemistry', 'Enzyme assay', 'Organic chemistry', 'Biology', 'Active site', 'Ecology']",['Life in Land'],58,96.0,99.0,0.81042507,93,5.0,14.0,14.0,9.0,11.0,3.0,,,2.0,6413
https://openalex.org/W2801089813,Beyond the plot: technology extrapolation domains for scaling out agronomic science,2018-04-27,2018,article,Target_author,Grassini,56,106,last,True,7,Environmental Research Letters,IOP Publishing,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Cropping', 'Agricultural engineering', 'Prioritization', 'Agricultural productivity', 'Computer science']","['Cropping', 'Agricultural engineering', 'Prioritization', 'Agricultural productivity', 'Computer science', 'Environmental science', 'Agriculture', 'Extrapolation', 'Crop yield', 'Production (economics)', 'Precision agriculture', 'Environmental resource management', 'Business', 'Mathematics', 'Ecology', 'Engineering']",['Zero hunger'],58,94.0,99.0,0.98512554,32,7.0,3.0,7.0,10.0,13.0,8.0,2.0,1.0,7.0,3982
https://openalex.org/W2883396730,Do shallow water tables contribute to high and stable maize yields in the US Corn Belt?,2018-07-20,2018,article,Target_author,Grassini,56,106,last,True,5,Global Food Security,Elsevier BV,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Crop', 'Yield (engineering)', 'Environmental science', 'Production (economics)', 'Agronomy']","['Crop', 'Yield (engineering)', 'Environmental science', 'Production (economics)', 'Agronomy', 'Climate change', 'Zea mays', 'Crop production', 'Crop yield', 'Agriculture', 'Biology', 'Ecology', 'Economics']",['Climate action'],58,98.0,99.0,0.97618391,58,8.0,7.0,9.0,8.0,11.0,6.0,,2.0,7.0,3982
https://openalex.org/W4319869469,Assessing long‐term impacts of cover crops on soil organic carbon in the central US Midwestern agroecosystems,2023-02-11,2023,article,Target_author,Kaiyu,69,156,middle,True,14,Global Change Biology,Wiley,True,bronze,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Cover crop', 'Environmental science', 'Agroecosystem', 'Soil carbon', 'Agroforestry']","['Cover crop', 'Environmental science', 'Agroecosystem', 'Soil carbon', 'Agroforestry', 'Agriculture', 'Agricultural engineering', 'Agronomy', 'Geography', 'Soil water', 'Engineering', 'Soil science']",[],57,99.0,100.0,0.98792409,78,,,,4.0,27.0,17.0,9.0,,,10366
https://openalex.org/W3095660270,Assessing the uncertainty of maize yield without nitrogen fertilization,2020-11-02,2020,article,Target_author,Ciampitti,58,220,last,True,14,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Human fertilization', 'Nitrogen', 'Predictability', 'Irrigation']","['Agronomy', 'Human fertilization', 'Nitrogen', 'Predictability', 'Irrigation', 'Crop yield', 'Fertilizer', 'Crop', 'Mathematics', 'Environmental science', 'Biology', 'Chemistry', 'Statistics']",['Zero hunger'],56,98.0,99.0,0.98273752,142,2.0,11.0,9.0,11.0,15.0,8.0,,,,7587
https://openalex.org/W3095660270,Assessing the uncertainty of maize yield without nitrogen fertilization,2020-11-02,2020,article,Collaborator,Adrián A. Correndo,15,23,first,True,14,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Human fertilization', 'Nitrogen', 'Predictability', 'Irrigation']","['Agronomy', 'Human fertilization', 'Nitrogen', 'Predictability', 'Irrigation', 'Crop yield', 'Fertilizer', 'Crop', 'Mathematics', 'Environmental science', 'Biology', 'Chemistry', 'Statistics']",['Zero hunger'],56,98.0,99.0,0.98273752,142,2.0,11.0,9.0,11.0,15.0,8.0,,,,626
https://openalex.org/W2788398507,Understanding N timing in corn yield and fertilizer N recovery: An insight from an isotopic labeled-N determination,2018-02-20,2018,article,Target_author,Ciampitti,58,220,middle,True,7,PLoS ONE,Public Library of Science,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Fertilizer', 'Sowing', 'Human fertilization', 'Agronomy', 'Tillage']","['Fertilizer', 'Sowing', 'Human fertilization', 'Agronomy', 'Tillage', 'Growing season', 'Yield (engineering)', 'Zea mays', 'Nitrogen', 'Animal science', 'Biology', 'Chemistry']",[],56,90.0,99.0,0.98633128,49,5.0,5.0,9.0,11.0,15.0,6.0,1.0,,4.0,7587
https://openalex.org/W2997981133,Sight for Sorghums: Comparisons of Satellite- and Ground-Based Sorghum Yield Estimates in Mali,2019-12-27,2019,article,Target_author,Lobell,112,269,first,True,6,Remote Sensing,Multidisciplinary Digital Publishing Institute,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Satellite', 'Sorghum', 'Crop yield', 'Environmental science', 'Yield (engineering)']","['Satellite', 'Sorghum', 'Crop yield', 'Environmental science', 'Yield (engineering)', 'Crop', 'Agriculture', 'Precision agriculture', 'Remote sensing', 'Mathematics', 'Agronomy', 'Geography']",['Zero hunger'],56,97.0,99.0,0.96280319,30,9.0,7.0,6.0,10.0,15.0,8.0,,,1.0,8530
https://openalex.org/W2945281589,A systems-level yield gap assessment of maize-soybean rotation under high- and low-management inputs in the Western US Corn Belt using APSIM,2019-05-16,2019,article,Target_author,Ciampitti,58,220,last,True,8,Agricultural Systems,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Yield gap', 'Yield (engineering)', 'Seeding', 'Agronomy', 'Nutrient management']","['Yield gap', 'Yield (engineering)', 'Seeding', 'Agronomy', 'Nutrient management', 'Crop rotation', 'Environmental science', 'Mathematics', 'Rotation system', 'Crop', 'Crop yield', 'Nutrient', 'Growing season', 'Nitrogen', 'Biology', 'Chemistry', 'Ecology', 'Physics']",[],56,94.0,100.0,0.97142101,62,8.0,12.0,10.0,11.0,6.0,4.0,2.0,,3.0,7587
https://openalex.org/W3009411959,Satellite footprint data from OCO-2 and TROPOMI reveal significant spatio-temporal and inter-vegetation type variabilities of solar-induced fluorescence yield in the U.S. Midwest,2020-03-05,2020,article,Target_author,Kaiyu,69,156,middle,True,17,Remote Sensing of Environment,Elsevier BV,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Photosynthetically active radiation', 'Environmental science', 'Canopy', 'Vegetation (pathology)', 'Atmospheric sciences']","['Photosynthetically active radiation', 'Environmental science', 'Canopy', 'Vegetation (pathology)', 'Atmospheric sciences', 'Growing season', 'Spatial variability', 'Spatial ecology', 'Chlorophyll fluorescence', 'Satellite', 'Remote sensing', 'Photosynthesis', 'Agronomy', 'Geography', 'Ecology', 'Geology', 'Botany', 'Biology', 'Mathematics']",['Life in Land'],55,96.0,100.0,0.97196224,83,3.0,3.0,8.0,9.0,20.0,7.0,5.0,,,10366
https://openalex.org/W3048384310,"Breeding, Genetics, and Genomics Approaches for Improving Fusarium Wilt Resistance in Major Grain Legumes",2020-10-23,2020,review,Collaborator,Uday Chand Jha,28,70,first,True,4,Frontiers in Genetics,Frontiers Media,True,gold,Plant Pathogens and Fungal Diseases,Cell Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"['Biology', 'Genomics', 'Biotechnology', 'Plant disease resistance', 'Molecular breeding']","['Biology', 'Genomics', 'Biotechnology', 'Plant disease resistance', 'Molecular breeding', 'Resistance (ecology)', 'Computational biology', 'Genome', 'Genetics', 'Agronomy', 'Gene']",['Climate action'],55,98.0,100.0,0.93739186,315,3.0,7.0,11.0,16.0,10.0,7.0,,,,2741
https://openalex.org/W3214749184,A physiological signal derived from sun-induced chlorophyll fluorescence quantifies crop physiological response to environmental stresses in the U.S. Corn Belt,2021-11-19,2021,article,Target_author,Kaiyu,69,156,middle,True,14,Environmental Research Letters,IOP Publishing,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Canopy', 'Stomatal conductance', 'Vapour Pressure Deficit', 'Chlorophyll fluorescence', 'Environmental science']","['Canopy', 'Stomatal conductance', 'Vapour Pressure Deficit', 'Chlorophyll fluorescence', 'Environmental science', 'Atmospheric sciences', 'Agronomy', 'Soil science', 'Chlorophyll', 'Photosynthesis', 'Botany', 'Biology', 'Transpiration', 'Physics']",[],54,96.0,100.0,0.97316485,52,,1.0,13.0,13.0,14.0,13.0,,,,10366
https://openalex.org/W4226028353,Unlocking Large-Scale Crop Field Delineation in Smallholder Farming Systems with Transfer Learning and Weak Supervision,2022-11-13,2022,article,Collaborator,Sherrie Wang,18,24,first,True,3,Remote Sensing,Multidisciplinary Digital Publishing Institute,True,gold,Smart Agriculture and AI,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Field (mathematics)', 'Boundary (topology)', 'Computer science', 'Scale (ratio)', 'Remote sensing']","['Field (mathematics)', 'Boundary (topology)', 'Computer science', 'Scale (ratio)', 'Remote sensing', 'Transfer of learning', 'Agriculture', 'Artificial intelligence', 'Satellite imagery', 'Cartography', 'Geography', 'Mathematics']",['Zero hunger'],54,99.0,100.0,0.98386498,46,,,4.0,24.0,18.0,8.0,,,,1688
https://openalex.org/W3191067662,Enabling circularity in grain production systems with novel technologies and policy,2021-08-06,2021,article,Target_author,Basso,70,193,first,True,5,Agricultural Systems,Elsevier BV,True,hybrid,Bioeconomy and Sustainability Development,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,"['Production (economics)', 'Computer science', 'Economics', 'Microeconomics']","['Production (economics)', 'Computer science', 'Economics', 'Microeconomics']",['Responsible consumption and production'],54,94.0,100.0,0.99274773,43,,2.0,11.0,15.0,14.0,10.0,2.0,,,5525
https://openalex.org/W2958593050,Innovative Processes and Technologies for Nutrient Recovery from Wastes: A Comprehensive Review,2019-09-10,2019,review,Collaborator,Mukhtar Ahmed,45,153,first,True,7,Sustainability,Multidisciplinary Digital Publishing Institute,True,gold,Composting and Vermicomposting Techniques,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Waste management', 'Biochar', 'Environmental science', 'Nutrient', 'Incineration']","['Waste management', 'Biochar', 'Environmental science', 'Nutrient', 'Incineration', 'Biomass (ecology)', 'Sustainability', 'Biogas', 'Nutrient management', 'Pyrolysis', 'Engineering', 'Chemistry', 'Ecology']",['Responsible consumption and production'],54,90.0,100.0,0.9344703,82,12.0,10.0,6.0,8.0,8.0,5.0,1.0,,4.0,5856
https://openalex.org/W4392200100,"Transcriptomics, proteomics, and metabolomics interventions prompt crop improvement against metal(loid) toxicity",2024-02-27,2024,article,Collaborator,Kadambot H. M. Siddique,129,861,middle,True,14,Plant Cell Reports,Springer Science+Business Media,True,hybrid,Heavy Metals in Plants,Analytical Chemistry,Chemistry,Physical Sciences,"['Biology', 'Metabolomics', 'Proteomics', 'Transcriptome', 'Toxicity']","['Biology', 'Metabolomics', 'Proteomics', 'Transcriptome', 'Toxicity', 'Crop', 'Biotechnology', 'Computational biology', 'Bioinformatics', 'Biochemistry', 'Ecology', 'Gene expression', 'Gene', 'Internal medicine']",['Zero hunger'],54,99.0,100.0,0.99637552,254,,,,,7.0,29.0,18.0,,,33875
https://openalex.org/W4281739643,Assessing heterogeneity of trade-offs/synergies and values among ecosystem services in Beijing-Tianjin-Hebei urban agglomeration,2022-06-07,2022,article,Collaborator,Sheng Wang,40,114,middle,True,4,Ecological Indicators,Elsevier BV,True,gold,Land Use and Ecosystem Services,Global and Planetary Change,Environmental Science,Physical Sciences,"['Beijing', 'Urban agglomeration', 'Ecosystem services', 'Geography', 'Urban sprawl']","['Beijing', 'Urban agglomeration', 'Ecosystem services', 'Geography', 'Urban sprawl', 'Ecosystem', 'China', 'Agriculture', 'Spatial heterogeneity', 'Urban ecosystem', 'Ecology', 'Urban planning', 'Physical geography', 'Economic geography']",[],53,97.0,100.0,0.96955839,49,,,3.0,15.0,14.0,16.0,5.0,,,3927
https://openalex.org/W4391282980,Intensifying rice production to reduce imports and land conversion in Africa,2024-01-27,2024,article,Target_author,Grassini,56,106,last,True,6,Nature Communications,Nature Portfolio,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Yield (engineering)', 'Production (economics)', 'Agricultural economics', 'Agriculture', 'Environmental science']","['Yield (engineering)', 'Production (economics)', 'Agricultural economics', 'Agriculture', 'Environmental science', 'Yield gap', 'Agronomy', 'Crop', 'Agroforestry', 'Agricultural engineering', 'Business', 'Economics', 'Geography', 'Biology', 'Engineering']",['Zero hunger'],52,99.0,100.0,0.99938712,75,,,,,6.0,37.0,9.0,,,3982
