article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,keywords_very_specific,keywords_specific,keywords_intermediate,keywords_broad,keywords_score_high,keywords_score_medium,keywords_score_low,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_7,citations_year_8,author_total_citations
https://openalex.org/W2967651249,Using crop modeling to evaluate the impacts of climate change on wheat in southeastern turkey,2019-08-10,2019,article,Target_author,Hoogenboom,93,468,last,False,5,Environmental Science and Pollution Research,Springer Science+Business Media,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Representative Concentration Pathways', 'Climate change', 'Environmental science', 'Crop', 'Yield (engineering)']",Representative Concentration Pathways | Climate change | Environmental science | Crop | Yield (engineering) | Food security | Agriculture | Calibration | Climatology | Crop yield | Productivity | Climate model | Physical geography | Agronomy | Geography | Forestry | Mathematics | Ecology | Geology | Biology | Statistics,,,,Representative Concentration Pathways | Climate change | Environmental science | Crop | Yield (engineering) | Food security | Agriculture | Calibration | Climatology | Crop yield | Productivity | Climate model | Physical geography | Agronomy | Geography | Forestry | Mathematics | Ecology | Geology | Biology | Statistics,Representative Concentration Pathways | Climate change,Environmental science | Crop | Yield (engineering) | Food security | Agriculture | Calibration | Climatology | Crop yield | Productivity | Climate model,Physical geography | Agronomy | Geography | Forestry | Mathematics | Ecology | Geology | Biology | Statistics,['Climate action'],43,97.0,100.0,0.97195025,61,4.0,6.0,7.0,6.0,8.0,9.0,,3.0,,8879
https://openalex.org/W3205894988,Phosphorus availability and leaching losses in annual and perennial cropping systems in an upper US Midwest landscape,2021-10-13,2021,article,Target_author,Basso,70,194,last,False,4,Scientific Reports,Nature Portfolio,True,gold,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Leaching (pedology)', 'Environmental science', 'Panicum virgatum', 'Lysimeter', 'Agronomy']",Leaching (pedology) | Environmental science | Panicum virgatum | Lysimeter | Agronomy | Eutrophication | Perennial plant | Miscanthus | Cropping system | Surface runoff | Growing season | Surface water | Soil water | Nutrient | Hydrology (agriculture) | Crop | Biology | Ecology | Bioenergy | Soil science | Biofuel | Environmental engineering | Geology,,,Eutrophication | Surface water,Leaching (pedology) | Environmental science | Panicum virgatum | Lysimeter | Agronomy | Perennial plant | Miscanthus | Cropping system | Surface runoff | Growing season | Soil water | Nutrient | Hydrology (agriculture) | Crop | Biology | Ecology | Bioenergy | Soil science | Biofuel | Environmental engineering | Geology,Leaching (pedology),Environmental science | Panicum virgatum | Lysimeter | Agronomy | Eutrophication | Perennial plant | Miscanthus | Cropping system | Surface runoff | Growing season | Surface water,Soil water | Nutrient | Hydrology (agriculture) | Crop | Biology | Ecology | Bioenergy | Soil science | Biofuel | Environmental engineering | Geology,['Life in Land'],43,89.0,99.0,0.92561939,66,,3.0,10.0,13.0,9.0,7.0,1.0,,,5545
https://openalex.org/W2811226260,Use of inverse modelling and Bayesian optimization for investigating the effect of biochar on soil hydrological properties,2018-06-29,2018,article,Target_author,Archontoulis,53,123,middle,False,4,Agricultural Water Management,Elsevier BV,False,closed,Soil and Unsaturated Flow,Civil and Structural Engineering,Engineering,Physical Sciences,"['Biochar', 'Water content', 'Soil science', 'Environmental science', 'Hydraulic conductivity']",Biochar | Water content | Soil science | Environmental science | Hydraulic conductivity | Soil water | Bulk density | Agronomy | Chemistry | Pyrolysis | Geotechnical engineering,,,,Biochar | Water content | Soil science | Environmental science | Hydraulic conductivity | Soil water | Bulk density | Agronomy | Chemistry | Pyrolysis | Geotechnical engineering,Biochar,Water content | Soil science | Environmental science | Hydraulic conductivity | Soil water | Bulk density,Agronomy | Chemistry | Pyrolysis | Geotechnical engineering,['Clean water and sanitation'],43,90.0,99.0,0.87002588,45,7.0,6.0,10.0,6.0,,3.0,1.0,9.0,1.0,5356
https://openalex.org/W3025152477,Winter wheat production on the Guanzhong Plain of Northwest China under projected future climate with SimCLIM,2020-05-15,2020,article,Target_author,Hoogenboom,93,468,middle,False,4,Agricultural Water Management,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Climate change', 'Greenhouse gas', 'Agriculture', 'Climatology']",Environmental science | Climate change | Greenhouse gas | Agriculture | Climatology | Global warming | China | Physical geography | Geography | Ecology | Geology | Biology,,,,Environmental science | Climate change | Greenhouse gas | Agriculture | Climatology | Global warming | China | Physical geography | Geography | Ecology | Geology | Biology,Environmental science,Climate change | Greenhouse gas | Agriculture | Climatology | Global warming | China,Physical geography | Geography | Ecology | Geology | Biology,['Climate action'],43,89.0,99.0,0.97252327,56,2.0,10.0,7.0,6.0,15.0,2.0,1.0,,,8879
https://openalex.org/W3132050028,Modeling spatial and temporal optimal N fertilizer rates to reduce nitrate leaching while improving grain yield and quality in malting barley,2021-02-15,2021,article,Target_author,Basso,70,194,middle,False,6,Computers and Electronics in Agriculture,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['DSSAT', 'Fertilizer', 'Leaching (pedology)', 'Environmental science', 'Agronomy']",DSSAT | Fertilizer | Leaching (pedology) | Environmental science | Agronomy | Irrigation | Yield (engineering) | Mathematics | Soil science | Soil water,,,,DSSAT | Fertilizer | Leaching (pedology) | Environmental science | Agronomy | Irrigation | Yield (engineering) | Mathematics | Soil science | Soil water,DSSAT,Fertilizer | Leaching (pedology) | Environmental science | Agronomy | Irrigation | Yield (engineering),Mathematics | Soil science | Soil water,['Responsible consumption and production'],43,93.0,99.0,0.98580824,63,,,9.0,11.0,10.0,11.0,2.0,,,5545
https://openalex.org/W2887010805,Exploring Nitrogen Limitation for Historical and Modern Soybean Genotypes,2018-08-09,2018,article,Target_author,Vara Prasad,93,360,middle,False,6,Agronomy Journal,Wiley,True,hybrid,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Yield (engineering)', 'Nitrogen', 'Agronomy', 'Growing season']",Sowing | Yield (engineering) | Nitrogen | Agronomy | Growing season | Glycine | Nitrogen fixation | Biology | Human fertilization | Chemistry | Amino acid,,,,Sowing | Yield (engineering) | Nitrogen | Agronomy | Growing season | Glycine | Nitrogen fixation | Biology | Human fertilization | Chemistry | Amino acid,,Sowing | Yield (engineering) | Nitrogen | Agronomy | Growing season | Glycine | Nitrogen fixation | Biology | Human fertilization,Chemistry | Amino acid,[],42,96.0,99.0,0.9628551,52,7.0,3.0,7.0,9.0,7.0,5.0,,4.0,,13383
https://openalex.org/W3176851564,Cleaner air has contributed one-fifth of US maize and soybean yield gains since 1999,2021-06-29,2021,article,Target_author,Lobell,112,269,first,True,2,Environmental Research Letters,IOP Publishing,True,gold,Plant responses to elevated CO2,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Pollutant', 'Yield (engineering)', 'Particulates', 'Environmental science', 'Air quality index']",Pollutant | Yield (engineering) | Particulates | Environmental science | Air quality index | Air pollution | Sulfur dioxide | Ozone | Nitrogen dioxide | Agriculture | Atmospheric sciences | Air pollutants | Agronomy | Meteorology | Chemistry | Ecology | Biology | Geography,Sulfur dioxide,,Nitrogen dioxide | Air pollutants,Pollutant | Yield (engineering) | Particulates | Environmental science | Air quality index | Air pollution | Ozone | Agriculture | Atmospheric sciences | Agronomy | Meteorology | Chemistry | Ecology | Biology | Geography,,Pollutant | Yield (engineering) | Particulates | Environmental science | Air quality index | Air pollution | Sulfur dioxide | Ozone | Nitrogen dioxide | Agriculture | Atmospheric sciences | Air pollutants,Agronomy | Meteorology | Chemistry | Ecology | Biology | Geography,['Responsible consumption and production'],42,97.0,99.0,0.96161707,38,,2.0,11.0,10.0,9.0,6.0,4.0,,,8561
https://openalex.org/W2885689598,Methodology to estimate rice genetic coefficients for the CSM-CERES-Rice model using GENCALC and GLUE genetic coefficient estimators,2018-05-01,2018,article,Target_author,Hoogenboom,93,468,last,False,3,The Journal of Agricultural Science,Cambridge University Press,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['GLUE', 'Mathematics', 'Sowing', 'Coefficient of determination', 'Anthesis']",GLUE | Mathematics | Sowing | Coefficient of determination | Anthesis | Estimator | DSSAT | Statistics | Agronomy | Cultivar | Crop yield | Biology | Materials science,,,GLUE,Mathematics | Sowing | Coefficient of determination | Anthesis | Estimator | DSSAT | Statistics | Agronomy | Cultivar | Crop yield | Biology | Materials science,GLUE,Mathematics | Sowing | Coefficient of determination | Anthesis | Estimator | DSSAT | Statistics,Agronomy | Cultivar | Crop yield | Biology | Materials science,[],42,97.0,100.0,0.95776546,34,4.0,6.0,5.0,8.0,7.0,4.0,,5.0,3.0,8879
https://openalex.org/W4284887349,Climate risk perceptions and perceived yield loss increases agricultural technology adoption in the polder areas of Bangladesh,2022-07-08,2022,article,Target_author,Vara Prasad,93,360,middle,False,9,Journal of Rural Studies,Elsevier BV,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Risk perception', 'Climate change', 'Agriculture', 'Geography', 'Socioeconomics']",Risk perception | Climate change | Agriculture | Geography | Socioeconomics | Environmental resource management | Environmental planning | Business | Perception | Environmental science | Economics | Ecology | Psychology,Risk perception,,Perception,Climate change | Agriculture | Geography | Socioeconomics | Environmental resource management | Environmental planning | Business | Environmental science | Economics | Ecology | Psychology,,Risk perception | Climate change | Agriculture | Geography | Socioeconomics | Environmental resource management,Environmental planning | Business | Perception | Environmental science | Economics | Ecology | Psychology,"['Zero hunger', 'Climate action']",42,89.0,100.0,0.99103729,75,,,4.0,17.0,12.0,8.0,1.0,,,13383
https://openalex.org/W3092819359,Historical trend on seed amino acid concentration does not follow protein changes in soybeans,2020-10-19,2020,article,Target_author,Ciampitti,58,222,last,False,6,Scientific Reports,Nature Portfolio,True,gold,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Proline', 'Amino acid', 'Essential amino acid', 'Glycine', 'Lysine']",Proline | Amino acid | Essential amino acid | Glycine | Lysine | Tryptophan | Animal science | Leucine | Biology | Human fertilization | Crop | Yield (engineering) | Genotype | Chemistry | Agronomy | Food science | Biochemistry | Gene,Essential amino acid,Tryptophan | Leucine,Lysine,Proline | Amino acid | Glycine | Animal science | Biology | Human fertilization | Crop | Yield (engineering) | Genotype | Chemistry | Agronomy | Food science | Biochemistry | Gene,,Proline | Amino acid | Essential amino acid | Glycine | Lysine | Tryptophan | Animal science | Leucine | Biology | Human fertilization | Crop | Yield (engineering) | Genotype | Chemistry,Agronomy | Food science | Biochemistry | Gene,['Zero hunger'],42,89.0,99.0,0.95120402,48,2.0,10.0,7.0,14.0,8.0,1.0,,,,7622
https://openalex.org/W2887010805,Exploring Nitrogen Limitation for Historical and Modern Soybean Genotypes,2018-08-09,2018,article,Target_author,Ciampitti,58,222,last,True,6,Agronomy Journal,Wiley,True,hybrid,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Yield (engineering)', 'Nitrogen', 'Agronomy', 'Growing season']",Sowing | Yield (engineering) | Nitrogen | Agronomy | Growing season | Glycine | Nitrogen fixation | Biology | Human fertilization | Chemistry | Amino acid,,,,Sowing | Yield (engineering) | Nitrogen | Agronomy | Growing season | Glycine | Nitrogen fixation | Biology | Human fertilization | Chemistry | Amino acid,,Sowing | Yield (engineering) | Nitrogen | Agronomy | Growing season | Glycine | Nitrogen fixation | Biology | Human fertilization,Chemistry | Amino acid,[],42,96.0,99.0,0.9628551,52,7.0,3.0,7.0,9.0,7.0,5.0,,4.0,,7622
https://openalex.org/W4281775304,A global dataset to parametrize critical nitrogen dilution curves for major crop species,2022-06-07,2022,review,Target_author,Ciampitti,58,222,first,True,7,Scientific Data,Nature Portfolio,True,gold,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Dilution', 'Crop', 'Biomass (ecology)', 'Environmental science', 'Sampling (signal processing)']",Dilution | Crop | Biomass (ecology) | Environmental science | Sampling (signal processing) | Key (lock) | Range (aeronautics) | Residual | Nitrogen | Mathematics | Agronomy | Computer science | Biology | Ecology | Chemistry | Physics | Materials science | Algorithm,,,Residual,Dilution | Crop | Biomass (ecology) | Environmental science | Sampling (signal processing) | Key (lock) | Range (aeronautics) | Nitrogen | Mathematics | Agronomy | Computer science | Biology | Ecology | Chemistry | Physics | Materials science | Algorithm,,Dilution | Crop | Biomass (ecology) | Environmental science | Sampling (signal processing) | Key (lock) | Range (aeronautics) | Residual | Nitrogen,Mathematics | Agronomy | Computer science | Biology | Ecology | Chemistry | Physics | Materials science | Algorithm,['Zero hunger'],42,97.0,100.0,0.95541346,29,,,5.0,20.0,5.0,8.0,4.0,,,7622
https://openalex.org/W2970402639,"Effect of elevated CO2, high temperature, and water deficit on growth, photosynthesis, and whole plant water use efficiency of cocoa (Theobroma cacao L.)",2019-08-29,2019,article,Target_author,Vara Prasad,93,360,last,False,4,International Journal of Biometeorology,Springer Science+Business Media,False,closed,Cocoa and Sweet Potato Agronomy,Horticulture,Agricultural and Biological Sciences,Life Sciences,"['Theobroma', 'Photosynthesis', 'Water-use efficiency', 'Biomass (ecology)', 'Horticulture']",Theobroma | Photosynthesis | Water-use efficiency | Biomass (ecology) | Horticulture | Water stress | Chemistry | Animal science | Agronomy | Biology | Botany,Theobroma,,,Photosynthesis | Water-use efficiency | Biomass (ecology) | Horticulture | Water stress | Chemistry | Animal science | Agronomy | Biology | Botany,Theobroma | Photosynthesis,Water-use efficiency | Biomass (ecology) | Horticulture | Water stress | Chemistry | Animal science,Agronomy | Biology | Botany,['Clean water and sanitation'],41,89.0,100.0,0.97304582,39,2.0,10.0,7.0,10.0,7.0,1.0,,4.0,,13383
