article_id,publication_year,publication_date,journal_display_name,author_type,topic_subfield,topic_field,topic_domain,type,language,source_type,oa_status,primary_topic_score,authors_count,countries_distinct_count,institutions_distinct_count,locations_count,referenced_works_count,apc_list_value_usd,apc_paid_value_usd,citation_norm_percentile,total_citations,is_oa,any_repository_has_fulltext,primary_location_is_oa,source_is_oa,source_is_in_doaj,source_is_core,has_fulltext,queried_author_is_corresponding,is_in_top_1_percent,is_in_top_10_percent,n_keywords,keywords_score_mean,keywords_score_max,sdgs,funders_count,mesh_count,title_word_count,abstract_word_count,citations_first_2y,citations_first_3y,normalized_3y_cites_exact,citations_per_year_3y,citations_year_1_exact,citations_year_2_exact,citations_first_2y_exact,normalized_2y_cites_exact
W3119300158,2021,2021-01-08,Pharmacognosy Journal,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,diamond,0.9994999766349792,4,1,4,3,86,,,0.90645961,25,1,1,1,1,0,1,1,0,0,1,9.0,0.6290007929007212,0.9958436489105225,1,0,0,13,199,6.0,11.0,3.6666666666666665,3.6666666666666665,3,5,8,8
W2963648586,2019,2019-07-24,Plants,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9998999834060668,3,1,3,5,22,2382.0,2382.0,0.95314749,24,1,1,1,1,1,1,0,1,0,1,8.0,0.6447499766945839,0.9682823419570923,1,1,0,17,375,6.0,16.0,5.333333333333333,5.333333333333333,3,11,14,14
W3017242165,2020,2020-04-16,Weed Science,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998999834060668,4,2,4,2,35,,,0.92872337,22,0,0,0,0,0,1,0,1,0,1,13.0,0.5649478894013625,0.9603230357170105,1,0,0,13,290,8.0,15.0,5.0,5.0,4,4,8,8
W3127970642,2021,2021-01-29,Weed Science,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9995999932289124,2,2,2,1,43,,,0.93933212,22,0,0,0,0,0,1,0,0,0,1,9.0,0.56565989057223,0.9635201692581177,1,0,0,26,408,8.0,15.0,5.0,5.0,2,7,9,9
W3143148242,2021,2021-04-05,Weed Science,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,1.0,2,2,2,1,33,,,0.92910011,22,0,0,0,0,0,1,0,0,0,1,8.0,0.6401153914630413,0.9920530915260315,1,0,0,15,294,7.0,11.0,3.6666666666666665,3.6666666666666665,4,4,8,8
W4210886202,2022,2022-02-09,PLoS ONE,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9994000196456908,4,3,4,5,37,1805.0,1805.0,0.93711702,22,1,1,1,1,1,1,1,0,0,1,9.0,0.5603549248642392,0.954627513885498,1,1,0,20,296,13.0,19.0,6.333333333333333,6.333333333333333,4,10,14,14
W3167556499,2021,2021-06-16,Crop Protection,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9975000023841858,4,2,4,1,47,3920.0,,0.86840604,20,0,0,0,0,0,1,0,0,0,0,10.0,0.5904587298631668,0.9595526456832886,1,0,0,12,0,6.0,8.0,2.6666666666666665,2.6666666666666665,1,7,8,8
W4378070202,2023,2023-05-24,Nature,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,hybrid,0.9991999864578248,33,11,33,13,64,11690.0,11690.0,1.0,749,1,1,1,0,0,1,0,0,1,1,12.0,0.48492088665564853,0.8139891624450684,0,0,0,9,218,289.0,622.0,207.33333333333334,207.33333333333334,150,265,415,415
W3044067219,2020,2020-07-23,Nature Communications,middle,Ecology,Environmental Science,Physical Sciences,article,en,journal,gold,0.9990000128746032,6,1,6,9,85,4808.0,4808.0,0.99917107,549,1,1,1,1,1,1,1,0,1,1,14.0,0.4978528086628233,0.8831733465194702,0,2,0,10,148,64.0,146.0,48.666666666666664,48.666666666666664,38,59,97,97
W2988837284,2019,2019-11-02,Annual Review of Ecology Evolution and Systematics,first,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998000264167786,1,1,1,1,135,,,0.99913826,527,0,0,0,0,0,1,0,1,1,1,17.0,0.4090757738141453,0.8440564870834351,1,0,0,9,156,24.0,98.0,32.666666666666664,32.666666666666664,19,64,83,83
W2806993282,2018,2018-06-07,Biogeochemistry,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9995999932289124,9,2,9,1,180,3290.0,3290.0,0.99695032,365,1,0,1,0,0,1,1,0,1,1,13.0,0.4840604823369246,0.7796198129653931,1,0,0,14,261,27.0,61.0,20.333333333333332,20.333333333333332,15,24,39,39
W4293770982,2022,2022-08-31,Global Change Biology,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,closed,0.9997000098228456,7,1,7,2,213,4120.0,,0.99947824,342,0,0,0,0,0,1,0,0,1,1,9.0,0.41979265213012695,0.6447831392288208,1,0,0,18,279,63.0,166.0,55.333333333333336,55.333333333333336,42,96,138,138
W4221041604,2022,2022-03-09,Nature Communications,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9997000098228456,8,2,8,7,88,4808.0,4808.0,0.99921739,290,1,1,1,1,1,1,1,0,1,1,16.0,0.4187812153249979,0.807565450668335,1,8,0,15,176,84.0,173.0,57.666666666666664,57.666666666666664,28,75,103,103
W2897830120,2018,2018-10-09,Soil Biology and Biochemistry,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9984999895095824,4,1,4,2,63,4520.0,4520.0,0.99453575,289,1,1,1,0,0,1,0,0,1,1,17.0,0.37538403623244343,0.6453644037246704,1,0,0,12,245,17.0,47.0,15.666666666666666,15.666666666666666,11,28,39,39
W2897459387,2018,2018-10-10,Environmental Pollution,middle,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences,review,en,journal,closed,0.9977999925613404,6,3,6,2,166,3770.0,,0.98947458,201,0,0,0,0,0,1,0,0,0,1,12.0,0.4345547631382942,0.6886876225471497,1,1,0,13,0,13.0,43.0,14.333333333333334,14.333333333333334,7,28,35,35
W3103173649,2020,2020-11-07,Global Change Biology,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9991000294685364,8,2,8,3,90,4120.0,,0.99480386,186,1,1,0,0,0,1,1,0,1,1,16.0,0.4466662313789129,0.7591845989227295,1,4,0,10,306,16.0,55.0,18.333333333333332,18.333333333333332,12,33,45,45
W3160019526,2021,2021-05-06,Biogeochemistry,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9997000098228456,10,2,10,11,210,3290.0,3290.0,0.99481685,176,1,1,1,0,0,1,1,0,1,1,14.0,0.39238338598183226,0.5793957710266113,1,4,0,10,9,30.0,65.0,21.666666666666668,21.666666666666668,15,27,42,42
W2901529854,2018,2018-11-12,Global Change Biology,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9994000196456908,9,1,9,6,70,4120.0,,0.98098102,139,1,1,0,0,0,1,0,0,0,1,17.0,0.37591419675770926,0.6955299377441406,0,5,0,11,222,7.0,21.0,7.0,7.0,6,12,18,18
W3047161383,2020,2020-08-04,Ecological Monographs,middle,Nature and Landscape Conservation,Environmental Science,Physical Sciences,article,en,journal,bronze,0.9990000128746032,25,1,25,6,175,3600.0,,0.99606927,124,1,1,1,0,0,1,1,0,1,1,20.0,0.4348612681031227,0.6652436256408691,1,10,0,17,352,30.0,50.0,16.666666666666668,16.666666666666668,17,25,42,42
W3000834351,2020,2020-01-20,mBio,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9969000220298768,6,1,6,7,91,3900.0,3900.0,0.9851069,104,1,1,1,1,1,1,0,0,0,1,9.0,0.3929256995519002,0.6429098844528198,0,2,0,11,377,16.0,40.0,13.333333333333334,13.333333333333334,6,13,19,19
W2807894597,2018,2018-09-26,Soil Biology and Biochemistry,last,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9980999827384948,4,1,4,1,128,4520.0,,0.97682792,86,0,0,0,0,0,1,0,0,0,1,19.0,0.5046793175371069,0.9456449747085571,1,0,0,14,0,10.0,17.0,5.666666666666667,5.666666666666667,7,8,15,15
W4404692346,2024,2024-11-25,Nature Communications,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9991999864578248,5,2,5,4,104,4808.0,4808.0,0.99848663,86,1,1,1,1,1,1,1,0,1,1,10.0,0.37252476811408997,0.5798635482788086,1,0,0,9,190,52.0,86.0,28.666666666666668,28.666666666666668,40,44,84,84
W3098001326,2020,2020-11-17,Biogeochemistry,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9994999766349792,5,2,5,2,81,3290.0,3290.0,0.97800718,77,1,1,1,0,0,1,1,0,0,1,16.0,0.37949295714497566,0.5689854025840759,0,0,0,16,251,6.0,27.0,9.0,9.0,3,21,24,24
W2895888243,2018,2018-10-20,Biogeochemistry,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9993000030517578,8,4,8,3,108,3290.0,,0.93609598,75,0,0,0,0,0,1,0,0,0,1,22.0,0.42742957174777985,0.744887113571167,1,2,0,15,0,5.0,9.0,3.0,3.0,2,7,9,9
W3088292389,2020,2020-09-22,Geoscientific model development,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9998000264167786,4,1,4,5,108,1725.0,1725.0,0.97045863,73,1,1,1,1,1,1,1,1,0,1,23.0,0.4464723675147347,0.8578132390975952,1,0,0,16,247,19.0,27.0,9.0,9.0,10,17,27,27
W2990272218,2019,2019-11-19,NJAS - Wageningen Journal of Life Sciences,first,Plant Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,hybrid,0.9535999894142152,3,4,3,3,200,,,0.99986643,1116,1,1,1,0,0,1,0,1,1,1,10.0,0.3567111313343048,0.6974640488624573,1,0,0,20,369,64.0,227.0,75.66666666666667,75.66666666666667,53,146,199,199
W2896303451,2018,2018-10-11,Research Policy,last,Global and Planetary Change,Environmental Science,Physical Sciences,review,en,journal,hybrid,0.9973000288009644,4,3,4,7,100,3960.0,2286.0,0.99855277,751,1,1,1,0,0,1,0,0,1,1,15.0,0.392276527484258,0.9047210216522217,1,2,0,15,243,31.0,99.0,33.0,33.0,23,62,85,85
W2995631322,2019,2019-12-19,Global Food Security,first,Plant Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.8959000110626221,2,2,2,3,122,3760.0,3760.0,0.99950019,606,1,1,1,0,0,1,1,1,1,1,15.0,0.39149692257245383,0.7841001749038696,1,0,0,20,141,28.0,123.0,41.0,41.0,27,93,120,120
W4200084972,2021,2021-12-06,Nature Food,middle,Aquatic Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,green,0.9858999848365784,20,2,20,6,113,11690.0,,0.99987788,494,1,1,0,0,0,1,0,0,1,1,16.0,0.4132027141749859,0.7262481451034546,1,0,0,12,0,48.0,161.0,53.666666666666664,53.666666666666664,43,106,149,149
W2802951056,2018,2018-04-26,Agricultural Systems,last,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences,article,en,journal,hybrid,0.9789999723434448,3,2,3,3,103,3820.0,3820.0,0.99914078,396,1,1,1,0,0,1,0,1,1,1,12.0,0.4169842377305031,0.714301347732544,1,1,0,18,225,38.0,75.0,25.0,25.0,17,31,48,48
W3083910680,2020,2020-09-08,Ecosystem Services,last,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,green,0.8784999847412109,4,2,4,3,79,3960.0,,0.99620295,360,1,1,0,0,0,1,0,1,1,1,16.0,0.4144786652177572,0.8048315644264221,1,0,0,15,0,47.0,113.0,37.666666666666664,37.666666666666664,30,54,84,84
W3164641649,2021,2021-05-21,Journal of Rural Studies,middle,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,article,en,journal,hybrid,0.9670000076293944,9,3,9,8,167,3740.0,3740.0,0.99831683,328,1,1,1,0,0,1,1,0,1,1,13.0,0.4725338793717898,0.8611189126968384,1,1,0,14,175,85.0,144.0,48.0,48.0,41,72,113,113
W2942941363,2019,2019-05-03,Journal of Rural Studies,middle,Sociology and Political Science,Social Sciences,Social Sciences,article,en,journal,hybrid,0.997099995613098,3,2,3,2,88,3740.0,3740.0,0.99920832,317,1,1,1,0,0,1,0,0,1,1,9.0,0.4358595510323842,0.9431807994842529,0,2,0,17,307,26.0,72.0,24.0,24.0,10,34,44,44
W3047322504,2020,2020-08-05,Agricultural Systems,first,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,review,en,journal,hybrid,0.9959999918937684,2,1,2,5,133,3820.0,3820.0,0.9995361,311,1,1,1,0,0,1,1,1,1,1,11.0,0.43227008797905664,0.7757848501205444,1,2,0,16,211,49.0,104.0,34.666666666666664,34.666666666666664,28,50,78,78
W2911071331,2019,2019-01-09,Environmental Innovation and Societal Transitions,middle,Global and Planetary Change,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9973000288009644,6,3,6,6,87,3410.0,3410.0,0.99287075,229,1,1,1,0,0,1,0,0,1,1,22.0,0.42020577734166925,0.8764756917953491,1,2,0,11,207,29.0,62.0,20.666666666666668,20.666666666666668,10,22,32,32
W2904710350,2018,2018-12-17,Agronomy for Sustainable Development,middle,Plant Science,Agricultural and Biological Sciences,Life Sciences,review,en,journal,hybrid,0.9991999864578248,8,3,8,5,124,2790.0,2790.0,0.99504417,220,1,1,1,0,0,1,1,0,1,1,19.0,0.4064311714548814,0.8375060558319092,2,1,0,12,291,8.0,31.0,10.333333333333334,10.333333333333334,7,22,29,29
W3012137949,2020,2020-01-01,Ecology and Society,middle,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,article,en,journal,gold,0.9937999844551086,12,6,12,9,127,975.0,975.0,0.99814854,176,1,1,1,1,1,1,1,0,1,1,11.0,0.3834171945398504,0.6966135501861572,1,2,0,15,56,31.0,56.0,18.666666666666668,18.666666666666668,5,26,31,31
W2808816276,2018,2018-06-19,Agricultural Systems,last,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences,article,en,journal,hybrid,0.8810999989509583,3,3,3,3,73,3820.0,3820.0,0.99466377,147,1,1,1,0,0,1,0,1,1,1,10.0,0.28896942138671877,0.5237131714820862,1,1,0,16,261,17.0,31.0,10.333333333333334,10.333333333333334,8,16,24,24
W2913341777,2019,2019-02-12,Journal of Rural Studies,middle,Sociology and Political Science,Social Sciences,Social Sciences,article,en,journal,green,0.9901999831199646,5,3,5,3,92,3740.0,,0.99723986,139,1,1,0,0,0,1,0,0,1,1,10.0,0.4149772793054581,0.8494488000869751,1,1,0,13,0,18.0,47.0,15.666666666666666,15.666666666666666,6,18,24,24
W2991426639,2019,2019-11-26,NJAS - Wageningen Journal of Life Sciences,middle,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9713000059127808,3,2,3,3,83,,,0.99839316,136,1,1,1,0,0,1,0,0,1,1,13.0,0.3844613043161539,0.6828410625457764,1,0,0,19,279,13.0,38.0,12.666666666666666,12.666666666666666,11,21,32,32
W3011202783,2020,2020-03-14,The Journal of Agricultural Education and Extension,first,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9901999831199646,1,2,1,2,76,,,0.99791244,126,1,1,1,0,0,1,0,1,1,1,15.0,0.4329650561014811,0.7265455722808838,1,0,0,23,32,25.0,57.0,19.0,19.0,9,20,29,29
W3194080861,2021,2021-08-21,Agronomy Journal,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9998000264167786,3,1,3,1,100,1350.0,1350.0,0.97691537,98,1,0,1,0,0,1,0,0,0,1,19.0,0.4029377212649898,0.7579798698425293,1,0,0,13,266,7.0,25.0,8.333333333333334,8.333333333333334,2,16,18,18
W2971410101,2019,2019-09-05,Nutrient Cycling in Agroecosystems,last,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9998999834060668,10,2,10,3,71,3490.0,,0.94233196,62,1,1,0,0,0,1,0,1,0,1,12.0,0.5389612267414728,0.7979167103767395,1,3,0,21,0,5.0,18.0,6.0,6.0,2,8,10,10
W2799381382,2018,2018-05-01,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998000264167786,1,1,1,1,47,1350.0,,0.97050605,58,0,0,0,0,0,1,0,1,0,1,11.0,0.42442597313360736,0.6990457773208618,1,1,0,17,318,9.0,24.0,8.0,8.0,4,13,17,17
W2800827317,2018,2018-05-01,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9998999834060668,5,1,5,1,35,1350.0,1350.0,0.96725825,53,1,0,1,0,0,1,0,1,0,1,10.0,0.4700581818819046,0.7753560543060303,1,1,0,20,358,7.0,23.0,7.666666666666667,7.666666666666667,6,12,18,18
W4308341370,2022,2022-11-04,Grass and Forage Science,first,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,article,en,journal,hybrid,0.989799976348877,2,2,2,3,113,4330.0,4330.0,0.98378909,43,1,0,1,0,0,1,0,1,0,1,14.0,0.4363812782934734,0.6475420594215393,1,1,0,16,249,11.0,17.0,5.666666666666667,5.666666666666667,9,6,15,15
W3010818447,2020,2020-03-13,Agronomy Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9998000264167786,1,1,1,1,73,1350.0,1350.0,0.92282893,39,1,0,1,0,0,1,0,1,0,1,12.0,0.4156682640314102,0.6404805779457092,1,1,0,16,258,14.0,17.0,5.666666666666667,5.666666666666667,5,9,14,14
W3093276570,2020,2020-10-15,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9998999834060668,1,1,1,1,36,1350.0,1350.0,0.8899951,38,1,0,1,0,0,1,0,1,0,0,16.0,0.4150792080909014,0.8101615905761719,1,1,0,8,262,3.0,10.0,3.3333333333333335,3.3333333333333335,1,6,7,7
W3093329998,2020,2020-01-01,Agricultural & Environmental Letters,first,Ecology,Environmental Science,Physical Sciences,article,en,journal,gold,0.9918000102043152,4,1,4,2,40,1100.0,1100.0,0.897769,28,1,1,1,1,1,1,0,1,0,0,18.0,0.38129684660169816,0.697508692741394,1,0,0,7,153,4.0,11.0,3.6666666666666665,3.6666666666666665,0,4,4,4
W4389490598,2023,2023-12-08,Agronomy Journal,first,Ecology,Environmental Science,Physical Sciences,article,en,journal,bronze,0.9890000224113464,2,1,2,1,136,1350.0,,0.96662261,25,1,0,1,0,0,1,1,1,0,1,15.0,0.38628097573916115,0.513148844242096,1,0,0,17,253,3.0,19.0,6.333333333333333,6.333333333333333,3,16,19,19
W4319440893,2023,2023-02-07,Journal of Soil and Water Conservation,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9988999962806702,1,1,1,1,55,,,0.93018489,23,1,0,1,0,0,1,1,1,0,1,12.0,0.42290593932072323,0.7008219957351685,1,4,0,21,332,12.0,18.0,6.0,6.0,5,8,13,13
W4283462037,2022,2022-06-25,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9997000098228456,1,1,1,1,41,1350.0,1350.0,0.8862176,21,1,0,1,0,0,1,0,1,0,0,12.0,0.472103218237559,0.7409006953239441,1,0,0,16,242,7.0,14.0,4.666666666666667,4.666666666666667,2,9,11,11
W4293321339,2022,2022-08-27,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9995999932289124,1,1,1,1,32,1350.0,,0.82429189,15,0,0,0,0,0,1,0,1,0,0,15.0,0.3992232660452525,0.6659488081932068,1,0,0,15,253,4.0,8.0,2.6666666666666665,2.6666666666666665,2,4,6,6
W4401670091,2024,2024-08-16,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,hybrid,0.9787999987602234,1,1,1,1,57,1350.0,1350.0,0.94301714,14,1,0,1,0,0,1,1,1,0,1,16.0,0.3779847174882889,0.7126246690750122,1,0,0,16,267,9.0,14.0,4.666666666666667,4.666666666666667,5,9,14,14
W4396939053,2024,2024-05-15,Agronomy Journal,first,Ecology,Environmental Science,Physical Sciences,article,en,journal,hybrid,0.9986000061035156,1,1,1,1,30,1350.0,1350.0,0.9095342,7,1,0,1,0,0,1,0,1,0,1,11.0,0.3988755670460788,0.7203723192214966,1,0,0,15,264,4.0,7.0,2.3333333333333335,2.3333333333333335,2,5,7,7
W3095660270,2020,2020-11-02,Field Crops Research,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9995999932289124,14,2,14,1,142,3970.0,,0.98275336,56,0,0,0,0,0,1,0,0,0,1,13.0,0.43446871867546666,0.6347856521606445,1,0,0,9,0,8.0,23.0,7.666666666666667,7.666666666666667,8,13,21,21
W2917292254,2019,2019-02-23,Nutrient Cycling in Agroecosystems,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9987999796867372,8,2,8,3,49,3490.0,,0.92790443,50,1,1,0,0,0,1,0,0,0,1,9.0,0.5357890195316739,0.8280462026596069,1,1,0,9,0,3.0,13.0,4.333333333333333,4.333333333333333,0,2,2,2
W2989923037,2019,2019-11-30,Nutrient Cycling in Agroecosystems,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9998000264167786,10,2,10,2,65,3490.0,,0.93985532,39,1,1,0,0,0,1,0,0,0,1,14.0,0.4761886852128165,0.9252726435661316,0,2,0,13,0,7.0,16.0,5.333333333333333,5.333333333333333,7,8,15,15
W3011904401,2020,2020-03-10,Agriculture Ecosystems & Environment,last,Forestry,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9998000264167786,3,1,3,2,60,3690.0,,0.99113308,39,1,1,0,0,0,1,0,0,1,1,14.0,0.4178853716169085,0.8052757978439331,1,0,0,16,0,7.0,15.0,5.0,5.0,5,4,9,9
W3108914021,2020,2020-11-27,Field Crops Research,middle,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9997000098228456,12,3,12,4,80,3970.0,,0.95918812,38,1,1,0,0,0,1,0,0,0,1,15.0,0.45075143575668336,0.8918368816375732,1,1,0,17,0,8.0,16.0,5.333333333333333,5.333333333333333,7,9,16,16
W3083157755,2020,2020-09-01,Journal of Soil and Water Conservation,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,0.9995999932289124,3,1,3,2,70,,,0.92586631,32,1,1,1,0,0,1,1,0,0,1,18.0,0.45846853653589886,0.8650785684585571,1,4,0,14,256,10.0,18.0,6.0,6.0,8,8,16,16
W3100880091,2020,2020-11-06,Geoderma Regional,middle,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,green,0.9998000264167786,8,2,8,2,90,2640.0,,0.90745817,30,1,1,0,0,0,1,0,0,0,1,15.0,0.43968833088874815,0.7132896184921265,1,2,0,19,0,7.0,14.0,4.666666666666667,4.666666666666667,6,8,14,14
W2885471089,2018,2018-08-16,Agronomy Journal,first,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,article,en,journal,bronze,1.0,3,1,3,1,38,1350.0,,0.96896633,29,1,0,1,0,0,1,0,1,0,1,11.0,0.45582771030339325,0.7244343161582947,1,0,0,17,327,4.0,18.0,6.0,6.0,1,11,12,12
W2788961991,2018,2018-02-08,Soil Science Society of America Journal,first,Soil Science,Agricultural and Biological Sciences,Life Sciences,article,en,journal,closed,0.9998000264167786,2,1,2,1,20,1350.0,,0.92482037,28,0,0,0,0,0,1,0,1,0,1,15.0,0.44585898518562317,0.7834281921386719,1,1,0,14,320,5.0,14.0,4.666666666666667,4.666666666666667,2,4,6,6
