article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,keywords_very_specific,keywords_specific,keywords_intermediate,keywords_broad,keywords_score_high,keywords_score_medium,keywords_score_low,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_7,citations_year_8,author_total_citations
https://openalex.org/W3017707823,Assessing the benefit of satellite-based Solar-Induced Chlorophyll Fluorescence in crop yield prediction,2020-04-22,2020,article,Collaborator,Chongya Jiang,38,60,middle,False,8,International Journal of Applied Earth Observation and Geoinformation,Elsevier BV,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Satellite', 'Normalized Difference Vegetation Index', 'Remote sensing', 'Environmental science', 'Vegetation (pathology)']",Satellite | Normalized Difference Vegetation Index | Remote sensing | Environmental science | Vegetation (pathology) | Yield (engineering) | Enhanced vegetation index | Chlorophyll fluorescence | Crop yield | Leaf area index | Atmospheric sciences | Meteorology | Chlorophyll | Geography | Vegetation Index | Agronomy | Chemistry | Materials science | Physics,,,,Satellite | Normalized Difference Vegetation Index | Remote sensing | Environmental science | Vegetation (pathology) | Yield (engineering) | Enhanced vegetation index | Chlorophyll fluorescence | Crop yield | Leaf area index | Atmospheric sciences | Meteorology | Chlorophyll | Geography | Vegetation Index | Agronomy | Chemistry | Materials science | Physics,,Satellite | Normalized Difference Vegetation Index | Remote sensing | Environmental science | Vegetation (pathology) | Yield (engineering) | Enhanced vegetation index | Chlorophyll fluorescence | Crop yield,Leaf area index | Atmospheric sciences | Meteorology | Chlorophyll | Geography | Vegetation Index | Agronomy | Chemistry | Materials science | Physics,['Zero hunger'],158,98.0,100.0,0.99409588,80,5.0,31.0,31.0,33.0,34.0,17.0,7.0,,,4814
https://openalex.org/W2915119646,Can ratoon cropping improve resource use efficiencies and profitability of rice in central China?,2019-02-18,2019,article,Target_author,Grassini,56,107,last,True,5,Field Crops Research,Elsevier BV,True,hybrid,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Cropping', 'Energy balance', 'Cropping system', 'Agricultural science']",Environmental science | Cropping | Energy balance | Cropping system | Agricultural science | Agriculture | Productivity | Agricultural economics | Profit (economics) | Food security | Net profit | Mathematics | Agricultural engineering | Agronomy | Crop | Economics | Biology | Ecology,Net profit,,Energy balance,Environmental science | Cropping | Cropping system | Agricultural science | Agriculture | Productivity | Agricultural economics | Profit (economics) | Food security | Mathematics | Agricultural engineering | Agronomy | Crop | Economics | Biology | Ecology,,Environmental science | Cropping | Energy balance | Cropping system | Agricultural science | Agriculture | Productivity | Agricultural economics | Profit (economics) | Food security | Net profit,Mathematics | Agricultural engineering | Agronomy | Crop | Economics | Biology | Ecology,[],158,94.0,100.0,0.99304954,38,25.0,27.0,29.0,31.0,25.0,8.0,2.0,10.0,,4007
https://openalex.org/W2946060050,"GABA (γ-aminobutyric acid), as a thermo-protectant, to improve the reproductive function of heat-stressed mungbean plants",2019-05-24,2019,article,Collaborator,Kadambot H. M. Siddique,129,862,middle,False,7,Scientific Reports,Nature Portfolio,True,gold,GABA and Rice Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Aminobutyric acid', 'Photosynthesis', 'Ovule', 'Biology', 'Pollen']",Aminobutyric acid | Photosynthesis | Ovule | Biology | Pollen | gamma-Aminobutyric acid | Horticulture | Germination | Chlorophyll | Chlorophyll fluorescence | Botany | Abscisic acid | Sucrose | Relative humidity | Photosynthetic capacity | Food science | Biochemistry | Receptor,Aminobutyric acid | gamma-Aminobutyric acid,Receptor,Ovule,Photosynthesis | Biology | Pollen | Horticulture | Germination | Chlorophyll | Chlorophyll fluorescence | Botany | Abscisic acid | Sucrose | Relative humidity | Photosynthetic capacity | Food science | Biochemistry,Aminobutyric acid,Photosynthesis | Ovule | Biology | Pollen | gamma-Aminobutyric acid | Horticulture | Germination | Chlorophyll | Chlorophyll fluorescence | Botany | Abscisic acid | Sucrose | Relative humidity | Photosynthetic capacity,Food science | Biochemistry | Receptor,['Zero hunger'],158,90.0,100.0,0.99290371,70,35.0,27.0,27.0,22.0,25.0,17.0,1.0,4.0,,34118
https://openalex.org/W3017707823,Assessing the benefit of satellite-based Solar-Induced Chlorophyll Fluorescence in crop yield prediction,2020-04-22,2020,article,Collaborator,Wang Zhou,23,33,middle,False,8,International Journal of Applied Earth Observation and Geoinformation,Elsevier BV,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Satellite', 'Normalized Difference Vegetation Index', 'Remote sensing', 'Environmental science', 'Vegetation (pathology)']",Satellite | Normalized Difference Vegetation Index | Remote sensing | Environmental science | Vegetation (pathology) | Yield (engineering) | Enhanced vegetation index | Chlorophyll fluorescence | Crop yield | Leaf area index | Atmospheric sciences | Meteorology | Chlorophyll | Geography | Vegetation Index | Agronomy | Chemistry | Materials science | Physics,,,,Satellite | Normalized Difference Vegetation Index | Remote sensing | Environmental science | Vegetation (pathology) | Yield (engineering) | Enhanced vegetation index | Chlorophyll fluorescence | Crop yield | Leaf area index | Atmospheric sciences | Meteorology | Chlorophyll | Geography | Vegetation Index | Agronomy | Chemistry | Materials science | Physics,,Satellite | Normalized Difference Vegetation Index | Remote sensing | Environmental science | Vegetation (pathology) | Yield (engineering) | Enhanced vegetation index | Chlorophyll fluorescence | Crop yield,Leaf area index | Atmospheric sciences | Meteorology | Chlorophyll | Geography | Vegetation Index | Agronomy | Chemistry | Materials science | Physics,['Zero hunger'],158,98.0,100.0,0.99409588,80,5.0,31.0,31.0,33.0,34.0,17.0,7.0,,,1970
https://openalex.org/W3017707823,Assessing the benefit of satellite-based Solar-Induced Chlorophyll Fluorescence in crop yield prediction,2020-04-22,2020,article,Target_author,Kaiyu,70,157,middle,True,8,International Journal of Applied Earth Observation and Geoinformation,Elsevier BV,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Satellite', 'Normalized Difference Vegetation Index', 'Remote sensing', 'Environmental science', 'Vegetation (pathology)']",Satellite | Normalized Difference Vegetation Index | Remote sensing | Environmental science | Vegetation (pathology) | Yield (engineering) | Enhanced vegetation index | Chlorophyll fluorescence | Crop yield | Leaf area index | Atmospheric sciences | Meteorology | Chlorophyll | Geography | Vegetation Index | Agronomy | Chemistry | Materials science | Physics,,,,Satellite | Normalized Difference Vegetation Index | Remote sensing | Environmental science | Vegetation (pathology) | Yield (engineering) | Enhanced vegetation index | Chlorophyll fluorescence | Crop yield | Leaf area index | Atmospheric sciences | Meteorology | Chlorophyll | Geography | Vegetation Index | Agronomy | Chemistry | Materials science | Physics,,Satellite | Normalized Difference Vegetation Index | Remote sensing | Environmental science | Vegetation (pathology) | Yield (engineering) | Enhanced vegetation index | Chlorophyll fluorescence | Crop yield,Leaf area index | Atmospheric sciences | Meteorology | Chlorophyll | Geography | Vegetation Index | Agronomy | Chemistry | Materials science | Physics,['Zero hunger'],158,98.0,100.0,0.99409588,80,5.0,31.0,31.0,33.0,34.0,17.0,7.0,,,10410
https://openalex.org/W3160249018,Grain development in wheat under combined heat and drought stress: Plant responses and management,2021-05-17,2021,article,Collaborator,Kadambot H. M. Siddique,129,862,middle,False,6,Environmental and Experimental Botany,Elsevier BV,False,closed,Wheat and Barley Genetics and Pathology,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Pollen', 'Agronomy', 'Sterility', 'Stamen']",Biology | Pollen | Agronomy | Sterility | Stamen | Population | Botany,,,Sterility | Stamen,Biology | Pollen | Agronomy | Population | Botany,,Biology | Pollen | Agronomy | Sterility | Stamen | Population,Botany,['Zero hunger'],157,99.0,100.0,0.99593527,131,,10.0,47.0,38.0,32.0,21.0,9.0,,,34118
https://openalex.org/W3154826495,The effect of information about climate risk on property values,2021-04-20,2021,article,Collaborator,Marshall Burke,64,133,last,False,2,Proceedings of the National Academy of Sciences,National Academy of Sciences,True,green,Flood Risk Assessment and Management,Global and Planetary Change,Environmental Science,Physical Sciences,"['Flood myth', 'Real estate', 'Business', 'Climate change', 'Climate risk']",Flood myth | Real estate | Business | Climate change | Climate risk | Floodplain | Hazard | Natural resource economics | Economics | Geography | Finance,,Real estate | Floodplain,Climate risk | Hazard,Flood myth | Business | Climate change | Natural resource economics | Economics | Geography | Finance,,Flood myth | Real estate | Business | Climate change | Climate risk | Floodplain | Hazard | Natural resource economics,Economics | Geography | Finance,['Climate action'],157,90.0,100.0,0.99235017,28,,11.0,33.0,40.0,40.0,20.0,12.0,,,9718
https://openalex.org/W3040116115,Effect of no-tillage on soil bacterial and fungal community diversity: A meta-analysis,2020-07-06,2020,article,Collaborator,Kadambot H. M. Siddique,129,862,last,False,7,Soil and Tillage Research,Elsevier BV,False,closed,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Tillage', 'Acidobacteria', 'Soil carbon', 'Agronomy', 'Actinobacteria']",Tillage | Acidobacteria | Soil carbon | Agronomy | Actinobacteria | Environmental science | Conventional tillage | Soil water | Soil science | Biology,,,Acidobacteria | Actinobacteria,Tillage | Soil carbon | Agronomy | Environmental science | Conventional tillage | Soil water | Soil science | Biology,Tillage | Acidobacteria,Soil carbon | Agronomy | Actinobacteria | Environmental science | Conventional tillage,Soil water | Soil science | Biology,['Life in Land'],157,94.0,100.0,0.98555397,88,13.0,47.0,35.0,26.0,24.0,10.0,2.0,,,34118
https://openalex.org/W4391785316,The impacts of rising vapour pressure deficit in natural and managed ecosystems,2024-02-13,2024,review,Target_author,Kaiyu,70,157,middle,False,17,Plant Cell & Environment,Wiley,True,hybrid,Plant Water Relations and Carbon Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Vapour Pressure Deficit', 'Natural (archaeology)', 'Ecosystem', 'Environmental science', 'Natural resource economics']",Vapour Pressure Deficit | Natural (archaeology) | Ecosystem | Environmental science | Natural resource economics | Atmospheric sciences | Ecology | Economics | Geography | Geology | Chemistry | Photosynthesis | Biology,,,Natural (archaeology),Vapour Pressure Deficit | Ecosystem | Environmental science | Natural resource economics | Atmospheric sciences | Ecology | Economics | Geography | Geology | Chemistry | Photosynthesis | Biology,,Vapour Pressure Deficit | Natural (archaeology) | Ecosystem | Environmental science | Natural resource economics,Atmospheric sciences | Ecology | Economics | Geography | Geology | Chemistry | Photosynthesis | Biology,['Clean water and sanitation'],155,99.0,100.0,0.99961571,435,,,,,28.0,97.0,30.0,,,10410
https://openalex.org/W3094673151,Changes in the drought sensitivity of US maize yields,2020-10-26,2020,article,Target_author,Lobell,112,269,first,True,3,Nature Food,Nature Portfolio,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Agriculture', 'Sensitivity (control systems)', 'Yield (engineering)', 'Climate change']",Environmental science | Agriculture | Sensitivity (control systems) | Yield (engineering) | Climate change | Agronomy | Crop | Drought tolerance | Crop yield | Agricultural engineering | Agroforestry | Ecology | Biology,,,,Environmental science | Agriculture | Sensitivity (control systems) | Yield (engineering) | Climate change | Agronomy | Crop | Drought tolerance | Crop yield | Agricultural engineering | Agroforestry | Ecology | Biology,,Environmental science | Agriculture | Sensitivity (control systems) | Yield (engineering) | Climate change | Agronomy | Crop | Drought tolerance | Crop yield,Agricultural engineering | Agroforestry | Ecology | Biology,[],154,94.0,100.0,0.9969696,59,10.0,37.0,34.0,27.0,30.0,14.0,2.0,,,8561
https://openalex.org/W2950776206,"Representing Nitrogen, Phosphorus, and Carbon Interactions in the E3SM Land Model: Development and Global Benchmarking",2019-06-22,2019,article,Collaborator,Jinyun Tang,42,69,middle,False,7,Journal of Advances in Modeling Earth Systems,Wiley,True,gold,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Carbon cycle', 'Primary production', 'Soil carbon', 'Benchmarking']",Environmental science | Carbon cycle | Primary production | Soil carbon | Benchmarking | Biogeochemical cycle | Carbon sequestration | Land cover | Land use | Agricultural engineering | Ecosystem | Ecology | Soil science | Soil water | Biology | Carbon dioxide,,,,Environmental science | Carbon cycle | Primary production | Soil carbon | Benchmarking | Biogeochemical cycle | Carbon sequestration | Land cover | Land use | Agricultural engineering | Ecosystem | Ecology | Soil science | Soil water | Biology | Carbon dioxide,,Environmental science | Carbon cycle | Primary production | Soil carbon | Benchmarking | Biogeochemical cycle | Carbon sequestration | Land cover,Land use | Agricultural engineering | Ecosystem | Ecology | Soil science | Soil water | Biology | Carbon dioxide,['Zero hunger'],154,90.0,100.0,0.99537932,80,19.0,25.0,23.0,28.0,33.0,19.0,3.0,3.0,,6449
https://openalex.org/W3154601936,Large potential for crop production adaptation depends on available future varieties,2021-05-17,2021,article,Collaborator,Senthold Asseng,84,231,last,False,19,Global Change Biology,Wiley,True,hybrid,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Adaptation (eye)', 'Food security', 'Phenology', 'Variety (cybernetics)']",Climate change | Adaptation (eye) | Food security | Phenology | Variety (cybernetics) | Environmental science | Agriculture | Yield (engineering) | Global warming | Agricultural productivity | Crop yield | Crop | Production (economics) | Agroforestry | Agronomy | Ecology | Computer science | Biology | Economics,,,,Climate change | Adaptation (eye) | Food security | Phenology | Variety (cybernetics) | Environmental science | Agriculture | Yield (engineering) | Global warming | Agricultural productivity | Crop yield | Crop | Production (economics) | Agroforestry | Agronomy | Ecology | Computer science | Biology | Economics,,Climate change | Adaptation (eye) | Food security | Phenology | Variety (cybernetics) | Environmental science | Agriculture | Yield (engineering) | Global warming | Agricultural productivity | Crop yield | Crop | Production (economics),Agroforestry | Agronomy | Ecology | Computer science | Biology | Economics,['Zero hunger'],153,99.0,100.0,0.9989651,72,,6.0,40.0,39.0,36.0,21.0,11.0,,,7533
